377.0 1055.0 
582.0 982.0 
583.0 345.0 
418.0 1218.0 
1121.0 349.0 
598.0 518.0 
585.0 979.0 
689.0 643.0 
689.0 643.0 
1163.0 585.0 
589.0 1341.0 
619.0 1001.0 
776.0 776.0 
1185.0 601.0 
674.0 1148.0 
679.0 1041.0 
808.0 808.0 
831.0 793.0 
968.0 790.0 
1514.0 742.0 
816.0 1170.0 
816.0 1170.0 
908.0 908.0 
908.0 908.0 
835.0 1635.0 
835.0 1635.0 
896.0 1338.0 
1032.0 992.0 
1059.0 965.0 
1032.0 992.0 
1059.0 965.0 
918.0 1242.0 
949.0 1029.0 
1325.0 925.0 
890.0 1682.0 
1052.0 998.0 
1040.0 1002.0 
1068.0 974.0 
943.0 1457.0 
959.0 1039.0 
1105.0 1019.0 
1407.0 1007.0 
1098.0 1036.0 
1004.0 1396.0 
1414.0 1014.0 
1202.0 1084.0 
1129.0 1091.0 
1129.0 1091.0 
1129.0 1091.0 
1103.0 1103.0 
1055.0 1455.0 
1790.0 1060.0 
1125.0 1389.0 
1299.0 1121.0 
1162.0 1162.0 
1162.0 1162.0 
1065.0 1465.0 
1895.0 1095.0 
1595.0 1149.0 
1582.0 1182.0 
1183.0 1183.0 
1091.0 1491.0 
1913.0 1113.0 
1599.0 1153.0 
1599.0 1153.0 
1203.0 1283.0 
1250.0 1250.0 
1423.0 1221.0 
1580.0 1194.0 
1435.0 1207.0 
1110.0 1506.0 
1917.0 1117.0 
1281.0 1281.0 
1446.0 1266.0 
1446.0 1266.0 
1870.0 1216.0 
1624.0 1224.0 
1150.0 1550.0 
1150.0 1550.0 
1287.0 1287.0 
1287.0 1287.0 
1650.0 1250.0 
1189.0 1589.0 
1189.0 1589.0 
1314.0 1314.0 
1304.0 1320.0 
1664.0 1264.0 
1224.0 1600.0 
1316.0 1360.0 
1316.0 1360.0 
1321.0 1321.0 
1684.0 1284.0 
1240.0 1792.0 
1241.0 1641.0 
1240.0 1792.0 
1239.0 1793.0 
1318.0 1582.0 
1323.0 1323.0 
1699.0 1299.0 
1420.0 1328.0 
