1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
1702.0 1030.0 
